lon,lat,tile_ID,comm_ID,geometry
113.996080824,22.7744439622,1999,-1.0,"MULTIPOLYGON (((113.99333006093 22.7790081048307,113.993291999826 22.7789200004577,113.993218000011 22.7788059996971,113.99320799955 22.7787030003432,113.99322099925 22.7786,113.993365999641 22.778337999699,113.993652999386 22.778001000346,113.993806999294 22.7777739997703,113.993854999709 22.7776140004858,113.993859999939 22.7774280000023,113.993823999178 22.777294000118,113.993762999963 22.777141000257,113.993635999502 22.7769670003269,113.993427999802 22.7768599998892,113.993180000057 22.7768100002814,113.992907999205 22.7767969996818,113.99280936516 22.7767741685931,113.99279999962 22.7767720003276,113.992595999206 22.7766009996365,113.992440999253 22.7764630004671,113.992336999853 22.7762640002834,113.992266999323 22.7760880002611,113.992229999415 22.7758920002157,113.992239999876 22.7757869998702,113.992206999254 22.7757059997322,113.992084999923 22.7755380000787,113.991702090179 22.7753245747693,113.991658000017 22.7752999998951,113.991471999533 22.775115000357,113.99132999928 22.7749629996428,113.991243999811 22.7748380001736,113.991222423541 22.7748001164781,113.991315041 22.7790459710001,113.99333006093 22.7790081048307)),((113.995426461723 22.7699437058944,113.991118253 22.7700246350001,113.991151129562 22.7715317925047,113.991173999281 22.7714640001635,113.99119499935 22.7714199999331,113.991344999972 22.7713540004868,113.991615999879 22.7713120003486,113.991753999947 22.7712960005101,113.991870999947 22.7712730003488,113.991927999877 22.7712649999798,113.99207299937 22.7712100001414,113.992228999369 22.7710879999114,113.99236899953 22.7709550000732,113.992461999322 22.7708830003502,113.992571999898 22.7708250003735,113.992800999666 22.7707670003968,113.99280936516 22.770765892432,113.992951999435 22.7707470003738,113.993107999435 22.7707579999818,113.993280999319 22.7708440003504,113.993465999756 22.7706860002588,113.993608 22.7705300002593,113.993758999778 22.7703190004216,113.993867999409 22.7702960002603,113.994136999223 22.770334000214,113.994430999291 22.7703510000987,113.994572999544 22.7703069998682,113.99471699989 22.7701879997764,113.994787999567 22.7701180001456,113.994862999428 22.7700749999613,113.994990999935 22.7700840003763,113.995193999404 22.7700810002381,113.995351999495 22.7700119997541,113.995426461723 22.7699437058944)))"
114.025265467,22.7738929591,2000,-1.0,"POLYGON ((114.030032477412 22.7694097526083,114.030029834 22.769290126,114.028955548653 22.7693105028404,114.028965000035 22.7693489997566,114.029065999296 22.7693909998948,114.029370999872 22.7694210003789,114.029570999202 22.7693919999409,114.029823000031 22.7693580001717,114.029994999869 22.7693929999871,114.030032477412 22.7694097526083))"
114.03499348,22.7737081082,2001,-1.0,"MULTIPOLYGON (((114.039757478 22.76910502,114.036684986881 22.7691634860111,114.036791999451 22.7693420003331,114.037177999265 22.769554000217,114.038091 22.7698660002158,114.039010999258 22.7701430003991,114.039403999395 22.7703019996376,114.039786837557 22.7704294315952,114.039757478 22.76910502)),((114.030403318475 22.7692830190154,114.030029834 22.769290126,114.030032477412 22.7694097526083,114.030211999984 22.7694899999636,114.030331999222 22.7694920000558,114.030403318475 22.7692830190154)))"
114.044721392,22.773522666,2002,-1.0,"POLYGON ((114.044006184178 22.7690239129834,114.039757478 22.76910502,114.039786837557 22.7704294315952,114.040109999577 22.7705369996828,114.04075599969 22.770932999958,114.040956999966 22.7712320002566,114.041193000057 22.7717119999089,114.04122599978 22.7719409996774,114.041118999342 22.772065,114.04086499932 22.7720619998615,114.040401999553 22.7719510001386,114.040282999461 22.7720399997463,114.040286999645 22.7722420000682,114.04049100006 22.7727500001125,114.040714999598 22.7731380000187,114.040982999366 22.7732990002487,114.041201999573 22.7734120000638,114.041278999526 22.7736300002244,114.041319999618 22.7737860002238,114.041429999295 22.7739600001539,114.041675999848 22.7741030004531,114.042034999316 22.7741889999225,114.042469999591 22.7743520002447,114.042655000028 22.7743340003139,114.042823999728 22.7742269998762,114.042969999266 22.7741259997152,114.043065999196 22.7741590003376,114.043152999611 22.7744320003366,114.043331999772 22.7745450001517,114.043504999656 22.7745330004976,114.043714999448 22.7744280001521,114.043942000023 22.7743090000603,114.044366999837 22.7741400003607,114.044601999883 22.7740400002459,114.044691999536 22.7738729997392,114.044672999559 22.7734120000638,114.044634999606 22.7730949998344,114.044582999906 22.7727940003429,114.044583999952 22.772654000182,114.044656999721 22.7723699996758,114.044703000043 22.772168000253,114.044649999398 22.7720520002996,114.044504999906 22.7718190003466,114.044371000022 22.7716640003934,114.044210999838 22.7715369999326,114.044023999308 22.7714310004403,114.043795999586 22.7712860000489,114.043611999195 22.7712049999109,114.043700999701 22.7706979999129,114.043714999448 22.7704090000754,114.043873999585 22.7702259997301,114.043943999216 22.7700970000766,114.043876999724 22.7697779997549,114.043821999885 22.7695900000785,114.043926999332 22.7693099997567,114.044006184178 22.7690239129834))"
114.171174898,22.771058103,2003,-1.0,"POLYGON ((114.17614261 22.7754712230001,114.17611782352 22.7744009963683,114.175925999885 22.7745080002441,114.175605999517 22.7747640003584,114.175340999887 22.7749960002653,114.17503899945 22.7752330004027,114.174951168961 22.7753245747693,114.174784608759 22.7754982338223,114.17614261 22.7754712230001))"
114.18090136,22.7708643827,2004,-1.0,"MULTIPOLYGON (((114.176966098553 22.7754547935757,114.176980928927 22.7753245747693,114.177003999235 22.7751219997806,114.177084999373 22.7750710001266,114.177183999442 22.7750360003112,114.17722099935 22.7750150002421,114.177208999696 22.7749469998043,114.177149999673 22.774831999897,114.177063999304 22.7747060003817,114.176836999628 22.7744900003133,114.176570999952 22.7743019997375,114.176400999307 22.7742700000604,114.176219999953 22.7743439998757,114.17611782352 22.7744009963683,114.17614261 22.7754712230001,114.176966098553 22.7754547935757)),((114.178799728152 22.7754182108222,114.17872999969 22.7753890004021,114.178575999783 22.7754149998024,114.178523690976 22.7754237180413,114.178799728152 22.7754182108222)),((114.185869338 22.7752771650001,114.185677179888 22.7670054944496,114.185526999272 22.7668880004809,114.185393657691 22.7668446855338,114.185056000035 22.7667349997205,114.184561999737 22.7665360004362,114.183870999347 22.7663400003907,114.183665901994 22.7662972515091,114.182336121074 22.7663237720912,114.181948999747 22.7664400005057,114.181718999932 22.766567000067,114.181534999541 22.7667670002968,114.18133 22.7669099996968,114.181099999266 22.7670089997656,114.180740999797 22.7672079999493,114.180514999268 22.7673710002715,114.180304999476 22.7676569999706,114.180133999684 22.7678289998085,114.180021999915 22.767884999693,114.179782999686 22.7678459996931,114.179473999825 22.7677180000857,114.179046999919 22.7675169998097,114.17862599939 22.7672989996491,114.178350999299 22.7673019997875,114.177940999278 22.7673789997411,114.177601999833 22.7674939996484,114.177275000041 22.7677200001779,114.177047999466 22.7679479999004,114.177088999558 22.7682100002913,114.177183999442 22.7686099998517,114.177297999303 22.7690959997807,114.177363999649 22.7695239997329,114.17732999988 22.7699529997312,114.177310999903 22.7703679999833,114.177260999396 22.7705840000516,114.17722099935 22.7708699997507,114.177270999857 22.7709889998425,114.17735199999 22.7711269999112,114.17750399981 22.7712599997492,114.177681999924 22.7713379997489,114.177928999624 22.7714320004864,114.178177999415 22.771448000325,114.178392999437 22.7714220000254,114.178679999183 22.7713840000716,114.179008999965 22.7713609999103,114.17932999948 22.7714040000946,114.179650999894 22.7713939996334,114.179897999593 22.7713130003947,114.180113999661 22.7711540002569,114.180286999546 22.7709859997042,114.18026499943 22.7708109997279,114.180219 22.770729000443,114.180050999454 22.7705660001209,114.179843999801 22.7704029997987,114.179496999987 22.7700889997077,114.179254999619 22.769898999939,114.179208999296 22.7697959996857,114.179294999665 22.7697629999625,114.179403999295 22.7697720003775,114.179524999479 22.7698500003773,114.179694999225 22.7700020001923,114.179896999547 22.7700630003073,114.180102 22.7700329998231,114.180302999384 22.7698759997776,114.180406999683 22.7698690003541,114.180442999545 22.7699290004231,114.180400999407 22.7700250003535,114.180323999453 22.7701540000071,114.180333999914 22.7702459997531,114.180426999706 22.7703560003292,114.18054299966 22.770487000075,114.180754999544 22.7706430000745,114.181043999381 22.7708050003505,114.181469999241 22.7710200003728,114.181766999448 22.7711320001417,114.182044999677 22.7712540003719,114.182338999745 22.7713589998181,114.182570999652 22.7715210000941,114.18269600002 22.7717259996552,114.182744999582 22.7719510001386,114.182787999766 22.7723250002986,114.182826999766 22.7726669998822,114.182814000066 22.7729090002502,114.18271699919 22.7730719996731,114.182508999491 22.7733390002947,114.182202999769 22.7737620000164,114.182113999262 22.7739689996696,114.181959999355 22.7742180003604,114.18172999954 22.7743700001754,114.181202999519 22.7745799999671,114.180927999428 22.7747810002431,114.180731999382 22.77497400015,114.180666999982 22.7751829998956,114.180639999636 22.7752799998721,114.180610000051 22.7753030000335,114.180535999337 22.7752589998031,114.180363999499 22.7751629998726,114.1801559998 22.7751890001723,114.179962999893 22.7751710002415,114.179663999594 22.7753070002179,114.179646425043 22.7753245747693,114.179568119163 22.7754028806493,114.185869338 22.7752771650001)))"
114.190627717,22.7706700715,2005,-1.0,"MULTIPOLYGON (((114.19559596 22.775082515,114.195439660692 22.7683748843585,114.195344999672 22.7684159998985,114.195079 22.7684499996678,114.194510999883 22.7685200001979,114.193913999332 22.7686400003358,114.193457999887 22.768541000267,114.193081999635 22.7684309996909,114.192759999175 22.7681880001761,114.192551999475 22.7679730001539,114.192432999383 22.767741000247,114.192262999638 22.767671999763,114.191974999847 22.767671999763,114.191722999917 22.7677400002009,114.191617999571 22.7679229996468,114.191483999687 22.7680690000844,114.191206999503 22.7682199998531,114.190841999758 22.7683250001986,114.19045699999 22.7683670003368,114.190182999946 22.7683460002678,114.189912999186 22.7682640000836,114.189701999348 22.7681310002455,114.189489999464 22.7680690000844,114.189088999857 22.7680110001076,114.188750999559 22.7679869999002,114.18859499956 22.7679120000389,114.188367999883 22.7678150000622,114.188066999493 22.7676519997401,114.187694999425 22.7674300002943,114.187309999657 22.7672680000183,114.187091999496 22.7672269999261,114.186807999889 22.7673100001565,114.186479 22.7674369997178,114.186327999338 22.7674240000176,114.18614800003 22.767357999672,114.185866999662 22.767154000157,114.185677179888 22.7670054944496,114.185869338 22.7752771650001,114.19559596 22.775082515)),((114.195414116599 22.7672786521473,114.195291999926 22.7673660000409,114.195120999235 22.7675440001555,114.195008999466 22.7678089997856,114.195034999766 22.7678780002696,114.195125999465 22.7679400004307,114.195307999764 22.7680409996925,114.19543 22.7682860001989,114.195438874633 22.768341150432,114.195414116599 22.7672786521473)))"
114.200353967,22.7704751691,2006,108.0,"POLYGON ((114.205322476 22.7748872740001,114.205111666 22.765867767,114.195509323168 22.7660604432002,114.195592999417 22.7662469996993,114.195777999855 22.7666389997901,114.195954999923 22.7670400002958,114.196070999877 22.7673490001562,114.196089999854 22.7674930005017,114.196018999277 22.767488000271,114.195865999416 22.7674219999254,114.195592999417 22.7673070000181,114.195435999372 22.7672629997876,114.195414116599 22.7672786521473,114.195438874633 22.768341150432,114.195443999741 22.7683729997142,114.195439660692 22.7683748843585,114.19559596 22.775082515,114.205322476 22.7748872740001))"
114.210080111,22.7702796754,2007,147.0,"POLYGON ((114.215048884 22.7746914420001,114.214837438 22.7656720210001,114.205111666 22.765867767,114.205322476 22.7748872740001,114.215048884 22.7746914420001))"
114.219806147,22.7700835911,2008,-1.0,"POLYGON ((114.224775186 22.774495019,114.224563102 22.765475684,114.214837438 22.7656720210001,114.215048884 22.7746914420001,114.224775186 22.774495019))"
114.229532077,22.7698869154,2009,-1.0,"POLYGON ((114.23450138 22.7742980050001,114.23428866 22.7652787560001,114.224563102 22.765475684,114.224775186 22.774495019,114.23450138 22.7742980050001))"
114.239257898,22.769689649,2010,-1.0,"POLYGON ((114.244227466 22.7741003990001,114.244014109 22.7650812380001,114.23428866 22.7652787560001,114.23450138 22.7742980050001,114.244227466 22.7741003990001))"
114.248983612,22.7694917915,2011,-1.0,"POLYGON ((114.253953445 22.773902203,114.253739451 22.7648831280001,114.244014109 22.7650812380001,114.244227466 22.7741003990001,114.253953445 22.773902203))"
114.258709218,22.7692933432,2012,-1.0,"POLYGON ((114.263679315 22.7737034160001,114.263464684 22.7646844280001,114.253739451 22.7648831280001,114.253953445 22.773902203,114.263679315 22.7737034160001))"
114.268434715,22.7690943043,2013,139.0,"POLYGON ((114.273405076 22.7735040370001,114.273189808 22.764485138,114.263464684 22.7646844280001,114.263679315 22.7737034160001,114.273405076 22.7735040370001))"
114.278160104,22.7688946742,2014,148.0,"POLYGON ((114.283130728 22.7733040680001,114.282914824 22.7642852560001,114.273189808 22.764485138,114.273405076 22.7735040370001,114.283130728 22.7733040680001))"
114.287885383,22.7686944533,2015,148.0,"POLYGON ((114.292856271 22.773103507,114.29263973 22.764084784,114.282914824 22.7642852560001,114.283130728 22.7733040680001,114.292856271 22.773103507))"
114.297610552,22.7684936415,2016,139.0,"POLYGON ((114.302581704 22.772902356,114.302364526 22.7638837210001,114.29263973 22.764084784,114.292856271 22.773103507,114.302581704 22.772902356))"
114.307335612,22.7682922393,2017,140.0,"POLYGON ((114.312307028 22.7727006140001,114.312089213 22.763682068,114.302364526 22.7638837210001,114.302581704 22.772902356,114.312307028 22.7727006140001))"
114.317060562,22.7680902462,2018,140.0,"POLYGON ((114.32203224 22.772498281,114.321813789 22.7634798240001,114.312089213 22.763682068,114.312307028 22.7727006140001,114.32203224 22.772498281))"
114.326785401,22.7678876623,2019,140.0,"POLYGON ((114.331757343 22.7722953570001,114.331538255 22.7632769890001,114.321813789 22.7634798240001,114.32203224 22.772498281,114.331757343 22.7722953570001))"
114.33651013,22.7676844878,2020,149.0,"POLYGON ((114.341482334 22.772091843,114.341262609 22.763073564,114.331538255 22.7632769890001,114.331757343 22.7722953570001,114.341482334 22.772091843))"
114.346234747,22.7674807224,2021,140.0,"POLYGON ((114.351207214 22.771887737,114.35114875682 22.7694953994181,114.350982999466 22.769180000057,114.350927999628 22.7689850000578,114.350906999558 22.7686550001282,114.35092999972 22.768318999922,114.350967999673 22.7679289999235,114.351040999443 22.7676430002244,114.351100337394 22.7675138531022,114.350986853 22.762869548,114.341262609 22.763073564,114.341482334 22.772091843,114.351207214 22.771887737))"
114.355959253,22.7672763664,2022,140.0,"MULTIPOLYGON (((114.35164228574 22.7718785792037,114.351645999463 22.7717859997242,114.351670999717 22.7714800000021,114.351600999187 22.7712809998183,114.351450999464 22.7707460003277,114.351436999718 22.7705080001442,114.351424000018 22.7704389996602,114.351361999857 22.7701040003993,114.351291999326 22.7698230000314,114.351198999534 22.7695910001246,114.35114875682 22.7694953994181,114.351207214 22.771887737,114.35164228574 22.7718785792037)),((114.360710985 22.7626649420001,114.350986853 22.762869548,114.351100337394 22.7675138531022,114.351125999765 22.7674579997869,114.35156899951 22.7672530002258,114.352218999807 22.7669470005037,114.352902999874 22.76667799979,114.35343899941 22.7665120002287,114.353591999271 22.7664639998137,114.354152999961 22.7663289998836,114.354600999936 22.7662600002988,114.355041999589 22.7663429996298,114.355500000025 22.766495000344,114.355712999955 22.7666110002975,114.356096999677 22.7666809999283,114.356315999884 22.7667700004352,114.356617999421 22.7667989999739,114.356691999236 22.7668,114.356836999628 22.7668030001584,114.357204999511 22.7668220001352,114.357348999857 22.7667919996511,114.357680999878 22.7671990004336,114.357868999555 22.7674470001789,114.358124999669 22.767611999694,114.358439999806 22.7676830002703,114.358898999389 22.7676749999014,114.359358999918 22.7676100005011,114.359698999409 22.767608000409,114.3599219998 22.7676420001783,114.35996899927 22.7676980000627,114.359854999409 22.7678869997853,114.359777999455 22.7680380004534,114.359725999755 22.7681280001072,114.359869000054 22.7682759997376,114.36003399957 22.7684339998293,114.360392999937 22.7686000002899,114.360816999705 22.7687259998051,114.360859784575 22.7687369216915,114.360710985 22.7626649420001)))"
114.365683647,22.76707142,2023,140.0,"POLYGON ((114.370509854511 22.7655052775505,114.370435005 22.762459745,114.360710985 22.7626649420001,114.360859784575 22.7687369216915,114.36129099998 22.7688469999891,114.361663999194 22.7688900001734,114.362200999676 22.768875000381,114.362702999444 22.7687310000357,114.36319999988 22.7685370000825,114.363370999672 22.7684090004751,114.363735999417 22.7679459998081,114.363961999946 22.7676709997169,114.364112999715 22.7674399998561,114.364221930098 22.7673046869618,114.364240999323 22.7672809997184,114.364517999506 22.7671790004106,114.365002999389 22.7670950001342,114.365326999941 22.7670540000421,114.36580799964 22.7668860003887,114.366198999684 22.7666890002971,114.366579999268 22.7664690000444,114.366921999751 22.7662430004142,114.367156999796 22.7661509997688,114.36780799924 22.7660349998154,114.367854999609 22.7660270003458,114.368533999445 22.7659179998159,114.369289999234 22.7657560004391,114.369962999693 22.7656039997249,114.370450999714 22.7655160001633,114.370509854511 22.7655052775505))"
